language,title,text,token_count,category,source,original_id
mn,Perturbed_Эмэгтэй хүн,"Эм хүн эсвэл Эмэгтэй хүн, богиноор Эм гэдэг ь насанд хүрсэн эм хүйст хүнийг хэлнэ. Насанд хүрээгүйг нь охин (эмэгтэй хүүхэд) буюу гэнэ. Эмэгтэй хүнийг насны байдлаас хмааруулан бүсгүй, хүүэн, авгай, эмгэн зэргээр нэрлэдэг. Эмэгтэ хvн бол энэ ертөнцийн эхлэл. Бага насны охид шилжилтийн нас руу орох үед бие физиологи болон зан авирын хувьд нэлээд өөрчлөгддөг. Энэ үед сарын тэмдэг ирж, хөх ургах, ааш араншин түргэн болох нь элбэг. Гэр бүлийнхэнтэйгээ таарамж муутай байх, хайр дурлалын хувьд гүнзгий байдаг нь хүн бүрийн өсвөр насанд тохиолддог зүйл юм. Энэ үе өнгөрсөний дараа бие хүн болон төлөвшиж, нийгэмд өөрийн байр сууриа олох анхны алхамаа хийж байдаг. Харин 18нас хүрсэний дараа насанд хүрсэн гэж үздэг ба биологййн хувьд тогтворжино. Эмэгтэй хүний хувьд цэвэршилт нь 40-45 насны хооронд явагдда. Манай дэлхий дээх улс орон бүр өөр өөрийн ёсжаяг, соёл уламжлал, шашин шүтлэгээсээ хамаараад хүйсийн тэгш байал, ялангуяа эмэгтэйчүүдийн эрхийг хягаарласан хачин жигтэй хууь, дүрмий бий болгож нийтээрээ дагаж мөрдсөөр байна. Жишэ нь Иранд охид, эмэгтэйчүүд эрэгтэ хүмүүс оролцсон спортын тэмцээн уралдааныг үзэх нь хориотой байдаг бол Саудын Арабт эм хүйстэй л бол цусан төрөл байсан ч хэн нэгнийг оршуулах ёслолд оролцох эрхгүй байдаг. Тэгвэл эдгээр хачирхалтай дүрэм, журмаас та бүхэнд хамгийн жигтэй 10 хоригийг хүргээ. 1.Саудын Араб - Эмэгтэйчүүдийн эрхийг хамгийн ихээр хязгаарладаг орнуудын тэргүүн Саудын Арабт 2001 оноос охид, эмэгтэйчүүдийг Барби тоглоом худалдан авахыг хорьсон бөгөөд оронд нь Дундад Ази болон Исламын орнуудад алдартай Фулла хүүхэлдэйг санал болгодог. 2.АНУ - Америкийн зүүн өмнөд хэсгийн Флорида мужид ганц бие болон бэлэвсэн эмэгтэйчүүд Ням гарагт шүхрээр үсрэхийг хориглодог гэнэ. 3.Саудын Араб - Эмэгтэйчүүд жолоо барих нь биеэ үнэлэл, садар самуун болон гэр бүл салалтыг дэмжиж буй хэрэг гэж үзэн мөн хатуу хориглодог ажээ. 4.Ватикан - Хүн амын тоо, газар нутгаарынхаа хэмжээгээр дэхийн хамгийн жижиг тусгаар улс болох Ватиканд эмэгтэйчүүд санал өгөх эрхгүй гэнэ. 5.Йемен - Йемений шүүхийн өмнө эмэгтэй хүнийг хагас хүн гэж үздэг бөөөд эмэгтэйчүүд гэрчийн мэдүүлэг өглөөгэхэд шүүх түүнийг харгалзан үзэх нь бараг үгүй. 6.АНУ - Америкийн Делавэр мужийн Уайтсвилл гэдэг газар эмэгтэйчүүд эрэгтэйдээ гэрлэх санал тавих нь хориотой. 7.Итали - Иалийн хойд хэсэгт орших Феррара хотод царай муутай эсвэл муу нэртэй эмэгэйчүүдий бяслагны үйлдвэрт орох нь хориотой байдаг гэнэ. 8.Энэтхэг - Энэтхэгийн Асара тосгонд дөчөөс доош насны эмэгтэйчүүд дэлгүүр хэсэх болон охидууд нь гудамжинд гар утас хэрэглхийг хауу хорьсон байдаг байна. 9.БНХАУ - Өмнөд хөрш БНХАУлсад эмэгтэйчүүд зочид буудлын угаалгын өрөөнөөсөө бусад газар нүцгэн явах нь хориотой. 10.Афганистан - Зэвсэгт мөргөлдөөн, алан хядах ажиллагаа, бослого үймээн гээд таагүй мэдээлэлтэй байнга нэр холбогддог Афганистанд эмэгтэйчүүд дуу чимээ гаргадаг эсвэл өндөр өсгийтэй гутал өмсөх, чанга инээх гэх мэт энгийн зүйлсийг хатуу хорглосн байдаг ажээ. == Цахим холбоос == FemBio - олон улсын нэр хүндэд хүрсэн эмэгтэйчүүдийн намтар",443,Perturbed,data_perturbation,
mn,Perturbed_Леонид Шинкарёв,"Леонид Шинкарёв (орос. Леони́д Ио́сифович Шинкарёв, 1930 оны 11-р сарын 13-нд ЗХУ-ын Украины Донецск мужийн Макеевка тосгонд төрж, 2022 оны 11-р сарын 4-нд Швейцарт нас барсан) - Звлөлтийн болон Оросын сэтгүүлч, зохиолч, тойрон аялач. == Намтар == 1954онд Горькийн (Нижний Новгород) их ургуулийн түүх, филологийн ангийг төгссөн. Тэрээр Горькийн мужийн Кошелиха тосгонд дунд сургуулийн багшаар ажлын гараагаа эхэлж, ""Арзамасын үнэн"" сонины ажилтан байсан бөгөөд Алс Дорнадод ""ТАСС"" агентлагийн Приморскийн салбар, бүс нутгийн ""Красное знамя"" (Улаан туг) сонинд таван жил ажилласан. Дараань тэрээр ""Извстия"" сонинд 34 жил ажилла, түүний дотор Зүүн Сибиь, БНМАУ, БНАСАУ, зүүн өмнөд Африк (Мозамбик, Мадагаскар, Зимбабве, Замби, Танзани, Лесото, Свзиланд, Маврики, Сейшелийн арлуд гэх мэт) сонины сурвлжлагчаар ажилласан. 1980-1990-ээдонд Москва дахь тусгай сурвалжлагч байсан. 1985-1988 онд Монголд ТАСС агентлаг болон ""Изветя"" сонины сурвалжлагчаар ажиллаж байсан. Тэрээр “Нравы и быт Монголии”, ""Цэдэнбал Филатова хоёр. УБ 2004 он"" хэмээх Ю.Цэдэнбаын тухай номууд бичсэн Шинкарёв Энэтхэгийн алайд халуун орны загас барих ""Нора"" туна загас агнуурын хөлөг онгоцонд Зөвлөлтийн анхны загас агнуурын экспедицээс 1961) эхлэнолон тооны аялал, экспедицүүдэд оролцсон. Тэрээр Сибирийн Лена мөрний эхээс эх хүртэл, (1967), Витим (1969), Вилюй (1973), Алдан (1975), Колыма (1977), Сэлэнгэ (1980) зэрэг сэтгүүлчдийн экспедицийг удирдаж байв. ""Хойд туйл-15"" хөвөгч станц, Амазоны индианчууд Калахри цөлийн бушменууд, Тасманийн уугуул иргэдтэй танилцаж байжээ. ЗХУ-ын Зохиолчдын эвлэлийн гишүүн. Москвагийн зохиолчдын эвлэлийн гишүүн. ЗХУ, ОХУ-ын Сэтгүүлчдийн эвлэлийн шагналын эзэн. Амьдралынхаа сүүлийн жилүүдэдбуюу 1996 оноос тэрээр Швейцарын Цюрих отод гэрбүлийнхээ хамт амьдарч байгаад 2022 онд нас баржээ.",236,Perturbed,data_perturbation,
mn,Perturbed_Кен Доэрти,"Кен Доэрти (Англи: Ken Doherty, 1969 оны есдүгээ сарын 17-нд төрсөн) - Ирландын мэргэжлийн снукер биллиадын тамирчин юм. Кен-до 1993-2008 оы хооронд дэлхийн чансааны эхний 16-д тогтмол бичигдсэн, өсвөр үе-сонирхогчид-мэргэжлийн төрөлд дэлхийн аварга (1989, 1997) болж байжээ. == 1996-1997 онд == Кен Доэти 1997 оны ДАШТ-д Жон Хиггинс, Стив Дэвис нарыншилдэг учраануудаа 13-9, 13-3 харьцаагаар буулган авч, шувтаргын тоглолтонд Стивен Хендриг 12-18 харьцаагаар хожйж, Англичууд голчлон түрүүлдэг уг тэмцээний Анги биш гурав дахь, тэр дундаа Ирлнд анхны түрүүлэгч болж байлаа. == Цахим холбоос== Профайл - World Snooker (анл.) Профайл - Global Snooker (англ.)",93,Perturbed,data_perturbation,
mn,Perturbed_Бенгалын булан,"Бенгалын булан (Бенгал: বঙ্গোপসাগর, Хинди: बंगाल की खाड़ी) нь дэлхий дэх хамгийн том далайн булан бөгөөд Энэтхэгйн далайн зүүн хойд этгээд дэх бүрэлдэхүүн нь юм. Энэ булан нь газрын зурагт гурвалжин дүрс шиг хэлбэртэй харагддаг. Баруун урд талаар нь Шри Ланкын зүүн эрэг, баруун талаар нь Энэтхэгййн дорнод эрэг, хойд талаар нь Бангладешйин эрэг, зүүн хойд талд ньМьянмарын эрэг, зүүн талд нь Андаманы тэнгис байрладаг. Нийт 2,172,000 км² талбайг Бенгалын буланд хамруулах бөгөөд, тус буланд Ганга, Брахмаутра мөрнүүд болон бусад голууд цутгадаг болон томоохон боомт хотууд олон бий.",88,Perturbed,data_perturbation,
mn,Perturbed_Потсдамын уулзалт,"Холбоотон гурван гүрний удирдагчдын Потсдамын уулзалт буюу Потсдамын Бага хурал гэдэг- 1945 он 7-8 сард Германы Потсдам хотод Германыг ялсан Гурван гүрний удирдагч нарын гуравдахь бөгөөд сүүлчий уулзалтыг хэлдэг. Энэ уулзалтад ЗХУ-ын Ардын Коммисаруудын Зөвлөлийн дарга, ЗХУ-ын Батлан хамгаалах хорооны дарга Иосиф Сталин, АНУ-ын Ерөнхийлөгч Гарри Трумэн, Их Британийн Ерөнхий сайд Уинстон Черчилль болон Клемент Эттли (1945 оны 7-р сарын 28-нд албан тушаалдаа орж У.Черчиллийн оронд оралцсон) нар оролцов. Холбоотон гүрнүүд Германыг ялсаны дараа Потдам хотноо хийсэн уулзалтаар ялагдсан гермн, европын ирээдүй болон дайны дараах дэлхийн хэмжэн азар нутгийн нөлөөллийн бүсүүдээ хувааж авах талаар голлон тохирсон байна. АНУ, Их Британийн Зэвсэгт хүчний Жанжин штабын дарга нарын тооцоогоор Японыг ялахад 1-2 жил дахин дайтах шаардлагатай бөгөөд хүн хүчй хувьд 1-2 сая цэргий хохирол үзэх бөгөөд Азийн эх газарт байгаа японы байлдааны хамгийн өндөр чдвар бүхий Квантуны армийг бут цохих нь бараг боломжгүй бөгөөд дээрх тооцоон дээр нэмж асар их хохирол үзэх магадлалтай гэж үзэж байжээ. Иймд Японы эсрэг дайнд ЗХУ-ын цэрэг, зэвсгийн хүчийг ашиглан богино хугацаанд ялах сонирхол бүхий басан АНУ, Их Британийн удирдагч нар ЗХУ-ыг японы эсрэг дайнд оролцуулах ухай саналаа удаа дараа Сталин болон ЗХУ-ын бусад удирдлагуудад хүргүүлж байжээ. ЗХУ нацист Герман улсыг бут цохисны дараа 3 сар болоод Японы эсрэг дайнд оролцох боломжтой бөгөөд ингэхийн тулд Ялтын уулзалтаар тохиролцсон тохироог дахин баталгаажуулах шаардлага тавьсан байна. Энэ тахиролцоонуудын нэг нь БНМАУ-ы тухйн үеийн байгаа байдлыг буюу статус-квог хэвээ бйлгах нэг гол болзол тавьсан байна. Үүнийг АНУ, Их Британийн удирдагч нар зөвшөөрсөн бөгөөд Сталины ятгалгаар энэ тухай Бүгд Найрамдах Хятад Улсын талд албан ёсор мэдэгдэх үүргийг АНУ-ын Ерөнхийлөгч Трумэн биечлэн асан байна. == Бага хурлын явц == Потсдамын бага хурал 145 оны 7-р сарын 17-ны орон нутгийн 17:00цагт ""Цецилиенхоф""-ын ордонд (герман. Cecilienhof) албан ёсоор нээгдэв. У.Черчиллийн хэлснээрдээд хэмжээний уулзалтыг сурвалжлахаар 180 орчим сурвалжлагч Берлинд ирсэн байжээ. Потсдамд болсон уулзалтын эхний үеийг ёслолыг гэрэл зураг авахуулахад зориулжээ. Урьдчилан болавсруулсан ёслолын дагуу төлөөлөгчид хэлэлцээрийн танимд гурван талаас нэгэн зэрэг ор, гурван гүрний далбаагаар чимэглэсэн дугуй ширээний ард суув. Потсдамын бага хурлын төлөөлөгчдийн бүэлдэхүүнд гурван улсын Засгийн газрын тэргүүнүүдээс гадна Гадаад хэргийнсайд нар багтсан: ЗХУ - Вячеслав Молотов, АНУ - Жэймс Френсис Бирнс, ИхБритани- 7-р сарын 25 хүртэл Роберт Энтони Эден, дараа нь 7-р сарын 28-аас Эрнест Бевин ба тдний орлогч нар. Потсдамын бага хуралд мөн ЗХУ-ас АНУ-д суугаа Элчинсайд Андрей Громыко, Их Британид суугаа Фёдор Гусев, АНУ-аас ЗСБНХУ-д суугаа Элчин сайд Уильяам Аверелл Хариман, Их Бритаийн ЗХУ-д суугаа Элчин айд Арчибальд Кларк Керр нар оролцсон байна. Үүнээс гадна дипломат төлөөлөгчид, түүнчлэн гурванулсын Засгийн газрын тэргүүн, штабын дарга нарын туслахуудыг болон дагалдан ирсэн цэргийн дарга нарбайсан байна. Потсдамын бага хурлын хүрээнд Их Британид парламентын сонгууль болж байгаатай холбогдуулан нийт 13 хуралдаан дундаа хоёр өдрийн завсарлагатайгаар болсон: В.Черчиллийн оролцоотой есөн хуралдаан, К.Эттлигийн оролцоотой дахин дөрвөн хуралдаан. АНУ-ын Төрийн нарийн бичгийн дарга Ж.Бирнсийн хэлснээр, В.Черчилль, Р.Эден наыг К.Эттли, Э.Бевин нараар сольсон нь Потсдамын бага хурлн эхэн үетэй харьцуулахадмаргаантай асуудлаарх Британийн байр сууринд ямар ч өөрчлөлт орсонгүй гэжээ.== Бага хурлын үр дүн == Потсдамд Европ дахь энх таван, аюулгүй байдлыг эмжих ардчилсан зарчмуудыг хүлээн зөвшөөрөв. Үүнд: Европ тивийн аюулгүй байдлын гол нөхцөл бол Германы милитаризмыг сэргээхээс урьдчилан сэргийлэх явдал бөгөөдулс хоорондын харилцааг бүрэн эрт байдал, тэгш эрх, дотод хэрэгт хөндлөнгөөс оролцохгүй байх, үндэсний тусгаар тогтнолын зачмаар байгуулах ёстой гэжээ. Потсдамын бага хурал ь фашизмыг ялахад тусалсан, дайны дараах энх таван, аюугүй байдлын баталгаа болох учиртаййх гүрнүүдийн хамтынажиллагааны амжилттай нэгэнжишээ болсон юм. Потсдамын бага хурал үзэл суртлын зөрүүтэй байса ч маргаантай асуудлуудыг хэлэлцээгэр ширээний ард шийдвэрлэх боломжтой бөгөөд ингж шийдвэрлэж байх ёстй гэдгийг харуулсан юм. == Цахим холбос == Mitteilung über die Dreimächtekonferenz von Berlin (Konferenz von Potsdam), 2. August 1945. Mit einer Einführung von Rolf Steininger, in: 1000dokumente.de Geneva, School of Diplomacy, Alfred de Zayas: Potsdamer Konferenz, 60 Jahre danach (englisch, deutsch, spanisch, französisch) 1945: Was soll aus Deutschland werden? Die Potsdamer Konferenz (Video)",628,Perturbed,data_perturbation,
tt,Perturbed_Biläw yanındağı suğış,"Biläw (rusça Белёв) yanındağı suğış - 5 dekaber 1437 yılda, Oluğ Möxämmäd xan belän Mäskäwneñ böyek kenäze Vasiliy II Tyomnıy ğäskäläre arasında bulğan orış. Altın Urda täxete öçen barğan köräştä Oluğ Möxämmäd xan 1437 yılnıñ közendä Säyed Äxmäd tarafınnan ciñelä häm 3 meñ çamasındağı ğäskäre belän çik buyındağı Biläw şähärenä taba çigenä. Qışnı Biläwdä çığarğa niätläp, qälğa-şähär tiräsen «bozlap qatıra», qalın boz qantarları kisterep, nığıtma tözeä («здела себе ледян град...»). Vasiliy II, xannı üz bilämäsennän quıp çığarırğa uylap, bertuğanı Yuriynıñ ulları Dmitriy Şemyaka belän Dmitriy Krasnıy kenäzlär citäkçelegendä 40 meñlek ğäskär cibärä. Oluğ Möxämmäd xan köçläre baştaraq berqädär yuğaltuğa duçar bula, solıx kileşüe täqdim itelä. Rus ğäskäre başlıqları kileşüdän aş tartalar, «bozlap qatırılğan nığıtma»ğa höcümne köçäytälär. an atlıları kinättän alar östenä yabırıla, rus suğışçılarınıñ baytağı häläk bula, qalğannarı qurqıp çigenä häm qaça. Rus yılyazmaçısı bu waqiğanı «татарове... побиша рать рускую ... бояр и князей множество» («tatarlar... rus ğäskären... küp kenä boyarlarnı häm kenäzlärne qırdılar»), dip terkäp quyğan. Oluğ Möxämmäd, bu bäreleştä zur ciñügä ireşsä dä, Biläwdä ozaqqa totqarlanmıy. 1438 yıl başında anıñ Tübän Novgorodqa (ikençe beräwlär fikerençä - Qazanğa) taba kitep baruı mäğlüm. == Monı daqarağız = Oluğ Möxämmäd Suzdal' yanındağı suğış Vasiliy II Qazan yanındağı suğış (1506) Tuqtamış xan Mäskäneñ buysındıruı (1382) İdegäy Möxämmät-Ämin xan Bolğar-Rus kileşüläre == Tışqı sıltamalar == Bolğar däwläte Зимин А.А. Витязь на распутье. Феодальная война в России V в. М.,1991.",226,Perturbed,data_perturbation,
tt,Perturbed_1964 елгы Аурупа футбол чемпионаты,"1964 елгы Европа футбол чемпионаты (исп. Copa de Europa de Fútbol 1964) - 1964 елда узган икенче УЕФА Европа футбол чемпионаты. Чара 17 июльдән 21 июльгә кадәр Испаниянең ике шәһәрендә (Мадри һәм Барселона) үткәрелгән. Ярышта 4 җыелма такым катнашкан. Ярыш финалның 1/2 өлешеннән баланып, «җиңелгн очракта төшеп калу» схемасы буенча үткәрелгән. Чемпионатның 4 уенында13 туп кертелгән. Иң күп туп кертүчеләр: Ференц Бене, Деж Ноак (икесе дә - Маҗарстан), Мария Переда (Испания) - 2 туп. Финалда Испания җыелмасы ССРБны 2:1 исәбе белән җиңеп, беренче тапкыр Европа чепионы исеменә лаек булган. Өченче урын өчен мачта Маҗарстан җыелмасы Данияне өстәмә вакытта3:1 исәбе беән җиңгән. Калып:УЕФА Европа футбол чемпионатлаы",105,Perturbed,data_perturbation,
tt,Perturbed_Папялишки 2,"Папялишки 2 (белар. Папялішкі 2)  Белоруссиянең Витебск өлкәсе Браславский районында урнашкан авыл. == Климаты == Биредә климат уртача, җылы җәй һәм йомшак кыш хас.Җил җәен төньяк-көнбатыштан, кышын көньяк яки көньяк-көнбатыштан сә, кышын ш кына циклоннар уз һәм җепшек һава торышы тора. == Әдәбият == Регион. Витебская область. Время действий и преобразований = The region. Vitebsk region. The time of actions and transformations / ред.-сост. М. В. Шиманский, А. Ф. Градюшко; фото В. С. Стрелковский [и др.]. - Мн., 2006. - 196 с. В. А. Жучкевич. Краткий топонимический словарь Белоруссии - Минск: Белорусский Государственный Университет, 1974. - 448 с.",98,Perturbed,data_perturbation,
tt,Perturbed_1974 елгы дөнья футбол чемпионаты,"1974 елгыдөнья футбол емпионаты (алман. Fussball-Weltmeisterschaft 1974) - 1974 елда узган унынчы ФИФА дөнья футбол чемпионаты Чара 13 июннән 7 июлгә кадәр Алманиянең тугыз шәһәрендә (Мүнхен, Берлин, Һамбург, Дортмунд, Дүсселдорф, Гелзенкирхен, Фрнкфурт, Һанновер, Штуттгарт) үткәрелгән. Ярышта 16 җыелма такым катнашкан, шуларның 9 - Аурупадан, 3 - Көньяк Америкадан, 1 - Төньяк Америкадан, 1 - Океаниядән һәм 1 - Африкадан. Австалия, Көнчыгыш Алмания, Һаити һәм Заир милли футбол җыелмалары дөнья чемпионтларында беренче тапкыр катнашканнар. Ярыш ике этаптан торган: беренче этапта 16 такым дүрт төркемгә бүленеп, әйләнмә система буенча уйнады. кенче этапта төркемнәрд беренче һәм икенче урын алган такымнар «җиңелгән очрака төшеп калу» системасы буенча җиңүчене ачыклаганнар. Барлыгы 32 уен уйналган, 97 туп кертелгән. Иң күп туп керүчеләр: Гжегож Ләто (Польша) - 7 туп, Йоһан Неескенс (Нидерландлар), нджей Шармах (Польша) - 5 туп. Финалда Көнбатыш Алмания җыелмасы Нидерландларны 2:1 исәбе белән җиңеп, икенче тапкыр дөня чемпионы исеменә лаек булган. Өченче урын өчен мачта Польша футбол җыелмасы Бразилияне 1:0 исәбе белән җиңгән.",159,Perturbed,data_perturbation,
tt,Perturbed_Гомион (Болцано),"Гомион - Италиянең Трентино-Альто-Адиҗе төбәе Сан-еонардо-ин-Пассирияөязендә урнашкан тора пункт. == Геаграфиясе == Гомион Апеннин ярымутравының урта өлешендә, Италия башкаласы Римнан көнчыгышка таба урнашкан.--> == Климаты == Биредәге җирләргә Урта диңгез климаты хас,җәй чагыштырмача коры һәм кызу, эссе, ә кыш - йомшак. == Әдәбият == Gino Moliterno, ур. (2003). Encyclopedia ofCotemporary Italian Culture. Routledge Routledge orld Reference. ISBN 0415285569. Catherine B. Avery, ур. (1972). The New Century Italian Renaissance Encyclopedia. Simon & chuster. ISBN 0136120512. Италия // Италия - Кваркуш. - М. : Советская энциклопедия, 1973. - (Большая советская энциклопедия : [в 30 т.] / гл. ред. А. М. Прохоров ; 1969-1978, т. 11).",103,Perturbed,data_perturbation,
tt,Perturbed_HD183453,"HD183453 - Кавәс йолдызлыгында урнашкан ApSiспектраль класслы химик пекуляр йолдыз, күрнмә йолдызча зурлыгы 9,57 ± 0,03 тәшкил ит. Шул ук спектраль класслы гадәти йолдызлардан спектрдагы мөһим үзенчәлекләр белән аерылып тора. Әлеге химик пекуляр йолдыз баш эзлеклелек янучы йолдызлары арасында урнашкан. Гадәттә, баш эзлеклелек кайнар йодызларында күзәтелә торган өслекнең аерым составы йолдыз барлыкка килгәннә соңгы процесслардан гыйбаәт дип санала. Бу процесслар кайбер элементларны, аерым алганда, He, N һәм O, атмосфераның түбән катламнарында утырырга мәҗбүр итә, шул ук вакытта Mn, Sr, Y һәм Zr кебек башка элементлар эчтән тышка таба очалар, нәтиҗәдә, спектраль үзенчәлекләр күзәтелә. Йолдызның үзәге һәм йолдызның төп составы нормаль химик катнашмаларга ия, моның шулай булуын йолдызны барлыкка китергән газ болытлары составы чагылдыра. Моный диффузия һәм левтация, ягъи каты яки сыек таяныч өслегенә кагылмыйча, киңлектә очып гравитацияне җиңү барсын һәм барлыкка килгән катламнар кагылгысыз булып калсын өчен, йолдыз атмосферасы конвекция өчен шактый тотрыклы булырга тиеш. Мондый тотрыклылыкны барлыкка китерә торган механизм булып гадәти булмаган зур магнит кыры ора, һәм ул, гадәттә, әлеге типтагыйолдызларда күзтелә. = Әдәбият == Renson P., Manfroid J., General catalogue of Ap, HgMn and Am stars,2009, A&A...498..961(ингл.) Bychkov, V. D; Bychkova, L. V; Madej, J (2009). Catalogue of averaged stellar effective magnetic fiels - II. Re-discussion of chemically peculiar a and B stars. Monthly Notices of the Royal Astronomical Sciety. 394 (3): 1338.(ингл) McClure, R. D (1985). The carbon and related stars. Journal of the Royal Astronomical Society of Canada. 79: 277(ингл.) Gomez, A. E; Luri, X; Grenier, S; Figueras, F; North, P; Royer, F; Torra, J; Mennessie, M. O (1998). The HR-diagram rom HIPARCOS data. Absolute magnitudes and kinematics of BP - AP stars Astronomy and Astrophysics. 336: 953.(ингл.) == Шулай ук карагыз == HD18346",279,Perturbed,data_perturbation,
tt,Perturbed_Акчатекир (Позанти),"Акчатекир (төр. Akçatekir) - Төркия Җөмһүриятенең Акдйңгез үлгесе Адана иле Позанти илчесенә караган бер мәәллә (төр. mahalle). == Сылтамалар == Турция // Большая российская энциклопедия : [в 35 т.] / гл. ред. Ю. С. Осипов. - М. : Большая россиская энциклопедия, 2004-2017. 2021 елның 4 ноябрь көнендә архивланган. Төркия рәсми сайты. әлеге чыганактан 2015-05-22 архивланды. Mahall Nedir? 2025 елның 5 март көнендә архйвланган. Kısaltmalar Dizini 2025 елның 5 март көнендә архивланган.",71,Perturbed,data_perturbation,
tt,Perturbed_Скыени (Флорешти),Скыени (рум. һәм молдав. Scăieni ) - Молдова Республикасының Флорешти районына караган авыл. == Сылтамалар == Закон об административно-территориальном устройстве Республики Молдова от 27 декабря 2001 года Закон 2003 года о внеснииизменений и дополнений в Закон об административно-территориальном устройстве Национальное бюро статистики Республики Молдова == Әдәбият == Модавия // Брокгауз һәм Ефрон энциклопедик сүзеге: 86 томда (82 том һәм 4 өстәмә). Санкт-Петербург: 1890-1907.,63,Perturbed,data_perturbation,
tt,Perturbed_Санту-Тирсу,"Санту-Тирсу (порт. Santo Tirso) - Португалиядә урнашкан шәһәр, Порту округына карый торган шул ук исемдәге муниципалитет үзәге. == Тарихы == Шәһәр 1834 елда нигезләнгән. 1936елдн алып 1976 елга кадәр Португалиянең тарихи Дор-Литорал провинциясенә караган. == Географиясе == Мәйданы - 136 км². Муниципалитет составына Агуа-Лонга, Агрела, Виларинью, Рориш, Сан-Томе-де-Негрелуш, Ребордойнш, Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães[d], Lamelas  Guimarei[d], Carreira e Refojos de Riba de Av[d], Areias, Sequeiró, Lama e Palmeira[d], Вила-даз-Авиш, Vila Noa do Campo[d], Монте-Кордова һәм Регенга фрегезияләр керә. == Чыганаклар == Португалия // Все страны мира / авт.-сост. Т. К. Варламова. М.: РИПОЛ классик, 2008. - 608 с. - (Библиотека нциклопедических словарей). ISBN 9785386009687 С. 120 Португалия муниципалитетлары.(порт.)(ингл.)(фр)",113,Perturbed,data_perturbation,
tt,Perturbed_Сербия-Албания футбол матчы (2014),"2014 елның 14 октябрендә Белградта «Партизан» стадионында Сербия һәм Албания җыелма командалары арасында 2016 елгы футбол буенч Европа чемпионатының I төркемендә сайлап алу турнирының 3 нче тур матчы узды. == Сылтамалар == Капитана сборной Абании моут дисквалифицировать на полгода Этрит Бериша: «Атмосфера на матче с Сербией напоминала зону военных действий» 2015 елның 7 гыйнвар көнендә архивлнган. Ненад Томович: «Запасные пытались помочь албанцам» 2014 елның 21 декабрь көнендә архивланган. Зоран Тошич: «Нельзя было допускать драки болельщиков в матче с Албанией» 2015 елның 7 гыйнвар көнендә архивланган. Тренер сборной Албании уверяет, что сербские полицейские избивалй его подопечных Дик Адвокат:«Это очевидная провокация, зарагивающая чувства себскога народа» Славолюб Муслин: «Безусловная ошибка УЕФА в том, что этот матч вооще состоялся» МортенОльсен: «Пустые трибуны в матче против Сербии не будут преимуеством для Дании» 2015 елның 7 гыйнвар көнендә архвланган. Федерация футбола Албании выступила с заявлением по поводу инцидента во время матча  Сербией Сербы настаивают на техическом поражении Албании МИД Сербии поблагодарил сборную за сдержанность во время инцидента на мате с Албанией(үле сылтама) МИД Албании осудил действия сербских фанатов 2014 елның 28 октябрь көнендә архивланан. Посол Сербии в России: «Футбольны матч был использоан для деманстрации политических претензий Албании к Сербии и другим алканскимгосударствам» Премьер-министр Сербии утверждает, что представители УЕФА были предупреждены о возможных провокациях 2014 елның 23 декабрь көнендә архивланган. Представитель УЕФА: «Не было причин для того, чтобы развести Албанию и Сербию по разным группам»(үле ылтама) Сорванный матч Сербия - Албания вызвал резкую реакцию в ФИФА Мишель Платини: «А если бы к беспилотнику был приязан не флаг, а бомба?» 2014 елның 23 декабрь көнендә архивланган. Платини призвал е смешивать спорт с политикой",265,Perturbed,data_perturbation,
kk,Perturbed_Исландия циклоны,"Исландия циклоны - Атлант мұхитының қоңыржай жәнэ полярлық ендіктеріндегі Исландия аралының маңында орналасқан атмосфера өрекетінің тұраңты климаттың орталыгы. Исландия циклоны тұрақты циклндың құрылыс емес, ол циклондар басым болатын аудан. ЯнварьдағыИсландия циклонының ортасындағы орташа көп жылдық қысымы 97 мб-дан, июльде - 1009 мб-дан төен. Циклоннң көпшілігі өтетін қысымдық астау қыста Баренц және Кара теңіздеріне, жазда Скандинавия түбеіне бағытталан. == Дереккөздер == Русско-казахский толковый географический словарь. Под общей редакцией академика АН КазССР, проф. С. К. Кенесбаева и кандидата филол. наук А. А. Абдрахманова. Алма-Ата, Изд-во «Наука», 1966, стр. 204. (Академия наук Казахской ССР. Институт языкознания. Сектор физической географии). Составители: Ж. Аубакиров, С. Абдрахманов, К. Базарбаев.",103,Perturbed,data_perturbation,
