language,title,text,token_count,category,source,mixing_strategy,original_id
mn,Synthetic_mn_7,"Зохиолч, яруу найрагч Ороолонгийн Элбэгтөгс “Чимээгүй хот” яруу найргийн (2008 он), “Хөх мэдрэхүй, шүлгийн цоморлиг” хамтын (2010 он), “Эмгэнэлийн үр хөврөл” яруу найргийн (2012), хүүрнэл зохиолын төрлөөр гаргасан анхны ном нь “Бүслэлт” (2015) номууд хэвлүүлсэн бөгөөд ""Чөлөөт Ойт хээр, хээрийн бүсэд тохиолдох бөгөөд гол мөрний хөндий, дэнж дагасан нарсан төгөл хужирлаг ба марцлаг нугын зах сэжүүр, ширэгжсэн элс тогтворгүй нуранги сийрэг хөрстэй гуу жалга, элсэн манхны захыг тойрч ургадаг. == Гадаад холбоос == Агуулах дахь «Явган сорвоо» зургийн цомог Явган сорвоо - (Англи: Calamagrostis epigejos), (Орос: Вейник наземный) Явган сорвоо 80-100 см өндөр, өргөн шугамласан том хатуу навчтай, үндэслэг ишт нуга хээрийн үет ургамал. Өтгөн босоо, том залаа баг цэцэгтэй. Дөрөвдүгээр сарын сүүлчээс ургаж эхлээд наймдугаар сард үр сууж хагдарч борогшино. шувуу"" түүвэр нь түүний яруу найргийн төрлөөр гаргасан гуравдахь ном юм. Хэвлэгдсэн огноо: 2015 Хуудасны тоо: 78 Редактор: Ядамсүрэнгийн Баяраа (""Хөх мэдрэхүй"" утга зохиолын бүлгэм) ISBN: Хэвлэлийн компани: Жиком Пресс Номын төрөл: Яруу найраг Номын хэл: Монгол сургуулиа төгсөөд Монголын Радиод, дараа нь Телевизэд орсон байна. Тэрээр 20 орчим жил Үндсэний Телевизийн ""Агшин"" нэвтрүүлэг хөтөлсөн гэдгээр нь монголчууд сайн таньдаг болсон. Ш.Ёолк ""Баян теле радио Паян"" гэж Монгол Улсын мэдээллийн ууган байгууллага 90-н жилийн түүхтэй үндэсний радио, 57-н жилийн түүхтэй үндэсний телевизийн ажилтан ажилчдын уран бүтээлийн нөр Шалмаагийн Ёолк (1957 оны 12-р сарын 31-нд Баян-Өлгий аймгийн Буянт суманд төрсөн)-Монгол Улсын Соёлын гавьяат зүтгэлтэн, Монголын Үндэсний олон нийтийн телевизийн хөтлөгч, сэтгүүлч, редактор. Урианхай үндэстэн. == Намтар == Тэрээр 1945 оны чөлөөлөх дайнд оролцож явсан ахмад дайчин Шалмаагийн ганц хүү болж 1957 онд төрсөн бөгөөд нэг эмэгтэй дүүтэй юм.",258,Synthetic,data_augmentation,,
mn,Synthetic_mn_8,"нь нэг гариг дээр амьдарч буй янз бүрийн соёлын хооронд энх тайвнаар зэрэгцэн орших, харилцан хүндэтгэхийг эрхэмлэдэг. Заримдаа ""соёл"" гэдэг нь нийгэмлэгийн дэд бүлгийн (ж.нь: ""соёл иргэншлийн""), эсвэл социалист нийгэмлэг дэх өвөрмөц үйл ажиллагааг тодорхойлдог. Соёлын антропологийн хүрээнд соёлын харьцангуйн үзэл суртал, үзэл суртлын байр суурь нь соёл ёс заншилд нийгэмд суралцах замаар дамжин тархдаг үзэгдлийн цар хүрээг хамарсан антропологийн үндсэн ойлголт юм. Соёлын ертөнцийг бүх хүн төрөлхтөнд олж авдаг. Үүнд багаж, хөгжим, зан заншил, шашин шүтлэг, технологийг ашиглах, хоол хийх, орон байр, хувцас гэх мэт таашаал авах хэлбэрүүд багтдаг. Материаллаг соёлын үзэл баримтлал нь технологи, архитектур, уран гэх мэт бий болгож, соёлын үндэс суурь нь биологийн хэвшлийг бий болгосон гэж үздэг. Хэл тоо гэдэг утгаараа ""соёл"" гэдэг нь угсаатны бүлэг, үндэстэн зэрэг нийгэм эсвэл олон нийтийн ёс заншил, зан заншил, үнэт зүйлсийн багц юм. Соёл бол цаг хугацааны туршид олж авсан мэдлэг юм. Энэ утгаараа олон үндэстний соёл иргэншил зүйл болгох тал дээр төвлөрдөг. Зарим хүмүүс компьютерын шинжлэх ухааныг компьютерын тухай шинжлэх ухаан (Мэдээллийн технологи зэрэг) гэж андуурах юмуу эсвэл өөрсдийн тоглоом тоглох, веб хуудас харах, баримт бичиг боловсруулах гэх мэт ажлуудтай холбоотой гэж боддог. Гэвч компьютерын шинжлэх ухааны зорилго нь тоглоом, веб браузер зэрэг програм хангамжуудын шинж чанарыг байхад тооцооллын цогц байдлын онол тооцооллын",206,Synthetic,data_augmentation,,
mn,Synthetic_mn_9,"Энэ бүтээл нь тооны онолын салбарын суурь болсон бөгөөд өнөөдөр ч үндсэн ач холбогдолтой хэвээрээ байгаа билээ. Түүний багын тухай олон хууч яриа байдаг. Түүний нэгэнд: түүнийг 3 настай байхдаа аавынхаа санхүүгийн тухай хийж байсан тооцоон дахь алдааг олж засахыг хэлж өгсөн гэж өгүүлдэг. Өөр нэгэн түүх бий. Түүнийг сурагч Тариат сум нь Монгол Улсын Архангай аймгийн сум юм. Тариат сумын төв нь Хорго, аймгийн төвөөс баруун хойд зүгт 166 км зайтай оршдог. Тус сум нь 1460 өрх, 5018 хүн амтай, 168927 толгой малтай (2011 оны байдлаар), Тэрх, Цагаан нуур, Хорго, Суман, Бөөрөлжүүт, Мөрөн, Алтаад хэмээх 7 багтай, 4567 км² гэж тооцсон байжээ. === Их сургууль дахь он жилүүд === Гаусс 14 настай байхдаа Брауншвайгийн ван Карл Вилхелм Фердинандтай танилцаж байжээ. Түүнээс хойш энэ эрхэм түүнд санхүүгийн тусламж өгдөг байжээ. Тэрээр 1792 оноос 1795 онуудад Брауншвайгийн техникийн их сургуулийн өмнөх түвшний ахлах сургууль болох Коллеж Carolinum-д суралцаж байжээ. Түүний математикийн Дэниэл «Дэнни» Уилъям Жон Ингз (Англи: Daniel ""Danny"" William John Ings; 1992 оны долоодугаар сарын 23-нд Винчестер хотод төрсөн) - Английн хөлбөмбөгчин бөгөөд «Ливерпүүл» багт тоглодог. == Замнал == 2011 оны наймдугаар сарын 15-нд лигийн АШТ-ий«Бернли» багт 1 сая фунтээр элсэж, дөрвөн жилийн гэрээ байгуулжээ. Математикийн хаан хэмээн алдаршсан Карл Фридрих Гаусс (Герман: Carl Friedrich Gauß, Латин: Carolus Fridericus Gauss) 1777 оны 4 сарын 30-нд Германы Брауншвайг (герм. Braunschweig) хотод төрсөн бөгөөд 1855 оны 2 сарын 23-нд Гёттинген (Герм. Göttingen) хотод таалал төгсчээ. Гауссын сод ухаан хүүхэд байхаасаа л тодорч эхэлсэн. Түүнийг",242,Synthetic,data_augmentation,,
mn,Synthetic_mn_10,"болон хуваагдана. == Танилцуулга == Ер нь бол, газар зүйчид картографчид шиг газрын нэрс ба дугаарыг судалдаг хүмүүстэй адилтгаж ойлгож болно. Хэдийгээр олон газар зүйч топономи болон карталогийг судалдаг боловч энэ нь тэдний гол судлах сэдэв биш. Газар зүйчид, үзэгдэл үйл явцын орон зай цаг хугацааны хуваарилалт, хүн ба хүний хүрээлэн буй орчны харилцаа холбооны онцлогийг судалдаг. Газар зүйг XIX зууны сүүлчээр Ф. Рихтгофен, Д. Н. Анучин нар дор хаяж 7 шинжлэх ухааны цогц гэж тодорхойлсон байна. Үүнд: Одон орон болон математикийн газарзүй Дэлхийн бөмбөрцөгийн Геофизик ба физик Физикийн газар зүй (орографи, далай судлал, цаг уур судлал) Биологийн газар зүй 4 төрлийн судалгаанд, хүн болон байгальтай холбоотой үзэгдлийн тархалт, газар, бүс нутгийн судалгаа, хүн болон газрын харилцан холбоо, дэлхий судлалтай холбоотой судалгаа багтдаг байна. Орчин үеийн газар зүйн судалгаа нь Дэлхий, хүн, байгалийн харилцан хамаарал, түүнтэй холбоотой үзэгдлийг судална. Хоёр үндсэн том салбар - физик газар зүй, нийгмийн газар зүй == Уолтер Айзард, Александров, Иван Гаврилович Анучин, Дмитрий Николаевич Вильям Бунге, Бернхард Варен, Альфред Вебер, Вернадский, Владимир Иванович, Поль Видаль де ла Блаш, Альфред Геттнер, Александр фон Гумбольдт, Докучаев, Василий Васильевич Карл Отвин Зауэр, Мильков, Фёдор Николаевич Мечников, Лев Ильич Морозов, Георгий Фёдорович Петер Симон Паллас, Преображенский, Владимир Сергеевич Фридрих Ассани Лукимья-Мулонготи - Конгогийн хөлбөмбөгчин бөгөөд германы «Вердер» багт хамгаалагчаар тоглодог. Берлиний",212,Synthetic,data_augmentation,,
mn,Synthetic_mn_11,"байна. == Бичвэр == Лантинжий Сюй буюу ""Цагаан сарааны цэцэрлэгт бичигдсэн шүлгүүдийн өмнөх үг"" нь Хятадын алдарт каллиграфич Ван Сижигийн хамгийн алдартай бүтээл бөгөөд 353 онд бүтээгдсэн. Фараон Аменхотеп I-ийн засаглалын үеийн (МЭӨ 1514-1493) XVIII гүрний үед хамаарах модон бичээчийн сургалтын табличка дээр хиеретик текст бичигдсэн байдаг. Уг бичвэр нь XII гүрний үеийн ""Аменемхат II-ийн сургамж""-аас иш татсан бөгөөд дараах утгатай юм: ""Өөрийн захирагдагсдаас үргэлж болгоомжтой бай ... Ахдаа бүү итгэ, найз гэж мэдэхгүй бай, ойрын дотно хүнтэй бүү нөхөрлө. Хятадын уламжлалт бүтээлийн гарчгийн дараа бичигдэх дүгнэлт буюу эпилогийг Цю Ин (1470-1559) хэмээх зураачийн Ний Заний хөрөгт Вэн Жэнмин бичжээ. График дизайн гэдэг нь текстийг зураг болон концепцтой хослуулан ашиглах урлаг бөгөөд ихэвчлэн зар сурталчилгаа, хэвлэл, эсвэл вэбсайт-ын зориулалтаар ашиглагддаг. График дизайн-ы түүхийг ихэвчлэн 15-р зууны хөдөлгөөнт үсгийн хэвлэлийн эхлэлээс эхэлдэг гэж үздэг ч бичиг болон хэвлэлтэй холбоотой өмнөх хөгжил, технологийг харилцааны урт хугацааны түүхийн нэг хэсэг гэж авч үздэг төсөлд ашиглан уран бүтээлдээ уламжлал, шинэчлэлийг хослуулан гаргаж байна. == Лого ба тамга == Тамга (watermark) нь хувь хүн, компани эсвэл бусад байгууллагаас өөрийн бүтээгдэхүүн эсвэл үйлчилгээнийхээ таних тэмдэг болгон ашигладаг онцгой тэмдэг юм. Тамга (watermark) нь оюуны өмчийн төрөл бөгөөд ихэвчлэн нэр, үг, хэлц, лого, тэмдэг, загвар, зураг эсвэл Филиппиний тэнгис (Англи: Philippine Sea, Тагалог хэл: Dagat Pilipinas) нь Филиппиний зүүн, зүүн хойд талд 1,000,000 км² талбайг эзлэн орших, Номхон далайн баруун хэсгийн тэнгис юм. Филиппиний тэнгис нь баруун урд талаараа Филиппиний олтриг (Лусон, Катандуанес, Самар, Лейте, Минданао),",239,Synthetic,data_augmentation,,
mn,Synthetic_mn_12,"Тариат сум нь Монгол Улсын Архангай аймгийн сум юм. Тариат сумын төв нь Хорго, аймгийн төвөөс баруун хойд зүгт 166 км зайтай оршдог. Тус сум нь 1460 өрх, 5018 хүн амтай, 168927 толгой малтай (2011 оны байдлаар), Тэрх, Цагаан нуур, Хорго, Суман, Бөөрөлжүүт, Мөрөн, Алтаад хэмээх 7 багтай, 4567 км² Хиггинс, Стив Дэвис нарын шилдэг учраануудаа 13-9, 13-3 харьцаагаар буулган авч, шувтаргын тоглолтонд Стивен Хендриг 12-18 харьцаагаар хожиж, Англичууд голчлон түрүүлдэг уг тэмцээний Англи биш гурав дахь, тэр дундаа Ирланд анхны түрүүлэгч болж байлаа. == Цахим холбоос == Профайл - World Snooker (англ.) Профайл - Global Snooker Татьяна Хюфнер (Герман: Tatjana Hüfner, 1983 оны дөрөвдүгээр сарын 30-нд Зүүн Германы Нойруппин хотод төрсөн) - Германы чаргачин юм. Тэрээр Ванкуверын олимпын аварга, Сочийн олимпын мөнгө, Турины олимпын хүрэл медальт дэлхийн удаагийн аварга шилдэг тамирчин билээ. 1992 оноос уг спортоор хичээллэж 2003 оноос шигшээ багийн бүрэлдэхүүнд багтсан. 2008 оны дэлхийн нутаг дэвсгэртэй. 1931 онд Чандмань-Өлзийт Далай хошуунаас байгуулагдсан. Тариат сумын нутаг нь хуучнаар Далай чойнхор вангийн хошуу. Нутгийн хойд хэсгээр Тарвагатайн нуруу, өмнөд ба зүүн хэсгээр Тэрх, Чулуутын голын хөндийнүүд оршдог. Тэрх, Чулуут, Суман, Хөнжил зэрэг томоохон гол, тэдгээрийн цутгал голууд, Тэрхийн цагаан нуур, Хөдөө зэрэг нууруудтай. Байгалийн өвөрмөц тогтоц, Кен Доэрти (Англи:",200,Synthetic,data_augmentation,,
mn,Synthetic_mn_13,"зохицуулагдах систем == Процессороос команд өгөлгүйгээр гадаад төхөөөрмжөөс, дараагийн мэдээлэл хүлээж авахад бэлэн боллоо гэдэг тасалдал хүлээж авдаг бол тасалдлаар зохицуулагдах арга гэнэ. Өөрөөх хэлбэл процессорт төхөөрөмжөөс мэдээлэл хүлээн авахад бэлэн болсон сигналыг өгч байвал үүнийг тасалдлаар зохицуулах арга гэнэ.Ингэж тасалдлаар зохицуулснаар бүх мэдээлэл процессороор дамжсан хэвээрээ л байдаг. == Оролт гаралт == Програмчилсан оролт гаралтын үйлдлийн хамгийн том сул тал нь оролт гаралтын төлвийг байнга шалгах явдал юм. Иймээс процессорт оролт/гаралтын үйлдэл хийх шаардлагатай байгаагаа тасалдалаар мэдэгдэх аргыг ашиглах болсон. Ингэснээр завгүй хүлээлт байхгүй болох ч оролт/гаралтын үйлдэлд оролцож буй бүх мэдээлэл процессороор дамжсан хэвээрээ л байсан. Өөрөөр хэлбэл Жаргалсайханы Шижир (1986 оны 7-р сарын 7-нд Завхан аймгийн Эрдэнэхайрхан суманд төрсөн)- Амжилт Кибер сургууль үүсгэн байгуулагч. == Намтар == Жаргалсайхан, Нансалмаа нарын гэрт ууган хүү болон мэндэлсэн. 1994-2004, Нийслэлийн ерөнхий боловсролын 28-р сургууль, 2004-2008, МУБИС, бакалавр, математикийн багш 2008-2010, МУБИС, магистр, математикийн багш == Ажил эрхлэлт == 2007 онд Тасалдал буюу Interrupt (Англи: Interrupt, Trap) нь одоо биелэгдэж байгаа кодыг тасалдуулж, өөр процедурыг шуурхай биелүүлэхийг процессороос хүсэх хүсэлт юм. Хүсэлтийг хүлээж авбал процессор нь ажиллагаагаа зогсоож, төлөвөө хадгалсаны дараа тасалдлыг interrupt handler функц ашиглан боловсруулна. Тасалдлыг боловсруулж дуусмагц программын үйл ажиллагаа дахин хэвийн дараалалдаа орно. Тасалдыг програм болон техник үндсэн цикл дээр тасалдлын цикл нэмэгдэнэ. Тасалдал боловсруулагдаж байх явцад өөр тасалдал боловсруулахыг хориглох арга байдаг. Тасалдлыг хориглох гэдэг нь төхөөрөмжөөс ирж буй тасалдлын сигналд процессор хариу өгөхгүй гэсэн үг юм. Төхөөрөмж тасалдлын сигналыг явуулсаар байх бөгөөд процессор тасалдлыг зөвшөөрөх үйлдлийг гүйцэтгэсний дараа л тус сигналд хариу өгнө. == Тасалдлаар хангамжаас ирэх тасалдал гэж хоёр ангилдаг. Техник хангамжийн",258,Synthetic,data_augmentation,,
mn,Synthetic_mn_14,"анхны Лэнд Лизийн зээлийг Англи биш харин Грек улс авсан байдаг түүхтэй. == Их Британиас ЗХУ-д үзүүлсэн тусламж == 1941 оны 7 сард Германууд Орос руу дайрсны дөнгөж дараахан нь Их Британиас 40 Хавкер байлдааны онгоц ба 550 механикчид, нисгэгчид ачисан Хойд туйлын замын ачааны хөлөг онгоцны цуваа Мурманск руу Сан Кристофано сүмүүд багтдаг. Мөн ижил чухал ач холбогдолтой боловч Торре делъи Алъигийн дайны улмаас бүтнээрээ устсан Полвероза дахь Сан Донато болон хэсэгчлэн устсан гайхамшигт Вилла Демидоффийн байгууламжууд нь Новоли дахь орчин үеийн орон сууц, оффис болж шинэчлэгдсэн. Энэ бүсэд жимс, хүнсний ногооны зах, Меркафир (хүнсний бөөний зах), орчин үеийн материалын тусламжийг үзүүлсэн байна. == ЗХУ-д үзүүлсэн зээл тусламж == Дэлхийн 2-р дайнаар АНУ-аас ЗХУ-д үзүүлсэн зэвсэг ба эд материалын тусламж: Лэнд лизээр холбоотнуудаас тусалсан ба ЗХУ-д дайны үеэр үйлдвэрлэсэн ижил барааны зөрүүний жагсаалт: == Лэнд лиз үүссэн түүх == Дэлхийн хоёрдугаар дайны эхэн үед Нацист Германы эсрэг Англи-Францын холбоо захиргааны нэг хэсэг байсан бөгөөд 1865 оноос хойш Флоренц хотын захиргаа болон Сесто Фиорентино хотын захиргаан (Сан Кристофано сүмийн нэг хэсэг) доор хоёр хэсэг хуваагдаж орсон; 1928 оны Флоренц хотын тэлэлтийн үр дүнд уг сууринг",185,Synthetic,data_augmentation,,
mn,Synthetic_mn_15,"Зеланд: 1939 оны 9 сарын 3 Их Британи: 1939 оны 9 сарын 3 (& Энэтхэг, Крауны колониуд) Франц: 1939 оны 9 сарын 3 Балба: 1939 оны 9 сарын 4 Өмнөд Африк: 1939 оны 9 сарын 6 Канад: 1939 оны 9 сарын 10 Норвеги: 1940 оны 4 сарын 9 Бельги: 1940 зүйн үндсийг ДЯЯ-ны сайдын 1949 оны 10 сарын 6-ны өдрийн 1081 тоот тушаалаар баталж, уг тушаалд ""УЦСГ-ын Тусгай хэлтсийн дэргэд Гарын хээг шинжлэх Дактилоскопийн тасгийг байгуулж, уг тасагт фото зураг /криминалистикийн гэрэл зураг/ ба дактилоскопийн экспертизын үүргийг хариуцуулж, мөн газрын 2-р хэлтсийн гүйцэтгэх ажилтанд гэмт хэрэг үүдэн гарсан газар дээр ба 1944 оны 1 сарын 12-нд Дотоод Явдлын Яамны сайдын 14 тоот тушаалаар УЦСГ-ын гүйцэтгэх хэлтэст гэрэл зураг, гарын хэз шинжилгээ, эрүүгийн тоо бүртгэл, эрэлч албаны нохойн хэсгүүдийг нэгтгэж ""Шинжлэн магадлах техникийн дөрөвдүгээр тасаг"" байгуулснаар Криминалистикийн бие даасан салбар лабораторийн хэмжээнд үүсэж хөгжих бололцоо бүрдсэн гэж үздэг байна. Гарын хээ 1941 оны 12 сарын 8 Америкийн Нэгдсэн Улс: 1941 оны 12 сарын 8 Бүгд Найрамдах Хятад Улс: 1941 оны 12 сарын 9 Гватемал: 1941 оны 12 сарын 9 Куба: 1941 сарын 12 сарын 9 Чехословак: 1941 оны 12 сарын 16 Перу: 1942 оны 2 сарын 12 Мексик: 1942 оны 5 хуучин уламжлалынхаа дагуу монгол хэл, бичгийг улсын гадаад харилцаанд хэрэглэвэл ямар гэж хүссэнд Нурхач эс хүссэн гэдэг мэдээ байдаг байна. Учир үл мэдэгдэх шалтгаанаар мөн онд Гагай заргач эзэн төрийн өмнө нүүргүй болж үхэх ял олсон гэдэг. Энэ бүх мэдээ сэлт хийгээд тэр хоёр түшмэлийн нэр, цол зэргээс үүдэж Эрдэнэ Холбоотны Эвсэл - Дэлхийн хоёрдугаар дайны үед Германы буюу Тэнхлэгийн гүрнүүдийн эсрэг тулалдаж",263,Synthetic,data_augmentation,,
mn,Synthetic_mn_16,"Мелилья (Испани: Melilla [meˈliʎa], тар. ⵎⵕⵉⵜⵛ Мритк) нь Газар дундын тэнгисийн эрэг дээр, Марокко Улстай эх газраар хиллэх, Умард Африкт орших Испанийн хот юм. Мелилья нь Испанийн эксклав учир Европын Холбоонд ордог боловч тус холбооны нутаг дэвсгэрт үйлчлэх гаалийн эрх зүйн кодекст багтдаггүй онцлогтой. Мөн түүнчлэн Шенгений бүсэд энэ хот өөрсдөө түүхээ идэвхтэй бичиж эхэлсэн үе нь нэлээд хожуу 16 дугаар зуунаас эхэлнэ. Алтан товч, Эрдэнийн эрх, Асрагч нэртийн түүх зэрэг юм. Орост түүхийн гуйвуулгын эсрэг төрийн комисс ажилладаг. Европчууд 19-р зуунаас эхлэн түүх, угсаатны зүйг тагнуулын зорилгоор идэвхтэй хэрэглэж эхэлжээ. Монголд 19-р зууны сүүл 20-р зууны эхээр ирж байсан түүх Микротүүх Дайны түүх Түүхийн гүн ухаан == Нэмж унших == Нийгмийн шинжлэх ухаан Ethnology Антропологи Culturology Genetics Соёлын антропологи Denisova hominin Conversion table for Y chromosome haplogroups Этнопсихологи Genetic genealogy List of human evolution fossils List of haplogroups of notable people Most recent common ancestor Timeline of prehistory Timeline биш) Соёлын хөдөлгөөнүүд Эдийн засгийн түүх Урлагийн түүх Кино урлагийн түүх Эдийн засгийн сэтгэлгээний түүх Сэтгэлгээний түүх Хүмүүсийн түүх (намтар) Уран зохиолын түүх Математикийн түүх Сэтгэл мэдрэлийн эмгэгийн түүх Гүн ухааны түүх Физикийн түүх Одоогийн улс гүрний түүх Шашны түүх Жүжгийн түүх Түүхийн тэмдэглэлийн түүх Устсан улс, гүрнүүдийн түүх Хуулийн “Жана өмир” буюу “Шинэ амьдрал”) сонин. Монгол Улсын Баян-Өлгий аймгийн Иргэдийн хурлын төлөөлөгчдийн харъяа сонин. Монголын анхны аймгийн (орон нутгийн) сонинуудын нэг бөгөөд МАХН-ын Х-р Их хурлын заалтын дагуу 1941 оны 12 дугаар сарын 19-нд “Өркендеу”",236,Synthetic,data_augmentation,,
mn,Synthetic_mn_17,"Шредингерийн тэгшитгэл нь субатомын бөөмс хэрхэн ажилладаг тухай хамгийн үнэн зөв онолуудын нэг болох квант механикийн үндэс болсон дифференциал тэгшитгэл (үл мэдэгдэх тоо биш харин үл мэдэгдэх функцийг агуулсан тэгшитгэлийн төрөл) юм. Энэ нь 1925 онд Эрвин Шрөдингерийн бодож олсон математикийн тэгшитгэл бөгөөд тухайн цаг хугацаа бүрт огторгуйн цэг бүрт чанартай байж болно (жишээ нь ""нэг дор хоёр газар байх""). Гэсэн хэдий ч, эдгээр шинж чанаруудын аль нэгийг хэмжихэд энэ нь зөвхөн нэг тодорхой утгатай (энэ нь тодорхой таамаглах боломжгүй), бөгөөд долгионы функц нь зөвхөн нэг тодорхой төлөвт байна. Үүнийг долгионы функцын уналт гэж нэрлэдэг бөгөөд ажиглалт эсвэл хэмжилтийн үйлдлээс ) = i ℏ ∂ ∂ t Ψ ( x , t ) {\displaystyle -{\frac {\hbar ^{2}}{2m}}{\frac {\partial ^{2}}{\partial x^{2}}}\Psi (x,\,t)+V(x)\Psi (x,t)=i\hbar {\frac {\partial }{\partial t}}\Psi (x,\,t)} where i {\displaystyle i} is the square root of -1, ℏ {\displaystyle \hbar } is the reduced Planck's constant, t {\displaystyle t} is үүдэлтэй . Долгионы функцын уналтын яг шалтгаан, тайлбар нь шинжлэх ухааны нийгэмлэгт өргөн маргаантай байдаг. Орон зайнд хөдлөгч нэг эгэл биетийн хувьд Шредингерийн тэгшитгэл: − ℏ 2 2 m ∂ 2 ∂ x 2 Ψ ( x , t ) + V ( x ) Ψ ( x , t тодорхой утгатай бөөмс буюу системийн (бөөмийн бүлэг) долгионы функцийг тодорхойлдог. Эдгээр утгууд нь ямар ч физик утгагүй (үнэндээ тэд математикийн хувьд төвөгтэй байдаг) боловч долгионы функц нь бөөмс эсвэл системийн талаар мэдэж болох бүх мэдээллийг агуулдаг. Байрлал, импульс, энерги гэх мэт. Физик шинж чанаруудтай холбоотой бодит утгыг буцаахын тулд долгионы хүү болж төрсөн байна. Тэрээр Эва-Лис",256,Synthetic,data_augmentation,,
mn,Synthetic_mn_18,"Алтан дэвтэр (монгол кирилл: Алтан дэвтэр, Алтан ном, перс. آلتان دبتر‎ Алтан дафтар) нь Чингисхаан болон түүний угсаа, үр хүүхдийн тухай албан ёсны түүхийг өгүүлсэн монголчуудын эртний сурвалж бичиг. Өнөө үед үлдэж хоцроогүй байна. XIV зуунд Ил Хаант Улсын эрдэмтэн, сайд Болд чинсан нарын монгол бичгийн хүмүүс монгол хэлээр бичиж, Тристан Томпсон (Англи: Tristan Thompson, 1991 оны гуравдугаар сарын 13-нд Онтарио хотод төрсөн) - Канадын сагсан бөмбөгчин бөгөөд Үндэсний Сагсан Бөмбөгийн Холбооны Кливленд Кавальерс багийн хүчний довтлогч юм. Техасын их сургуулийн багаас 2011 онд драфтын No4-өөр шалгарч Намжилдэндэвийн Пунцагцэрэн (1867-1937) нь Монголын язгууртан, Ар Халхын Түшээт хан аймгийн Дархан засгийн хошууны бэйс байв. Хошууны засаг ноёд хоёр үе Манжийн хааны ургаас гүнж буулгасан бөгөөд нутаг дээр нь Их хүрээ суурьшсан тул хожим хэд хэдэн үе Хүрээнд суух сайдын тушаалыг үүрэглэж байв. Түүний нэрт өвөг дээдэс бол Галдандорж, Кливленд Кавальерс баг түүнтэй дөрвөн жилийн гэрээг 16.65 сая доллараар байгуулан эгнээндээ элсүүлсэн ажээ. == Товч мэдээлэл == Өндөр - 206 см Жин - 103 кг Өмсгөлийн дугаар - 13 == Холбоос == Профайл - NBA.com, Basketball-Reference.com Рашид аддины перс хэлнээ хөрвүүлсэн Судрын чуулган гэх бүтээлийг зохиохдоо уг судар номыг хэрэглэсэн тухай дурдсан байдаг. == Дэлгэрэнгүй == Энэхүү номыг тухайн үедээ Персэд төвлөрч байсан Ил Хаант Улсын",204,Synthetic,data_augmentation,,
mn,Synthetic_mn_19,"2007 оны Азийн хөлбөмбөгийн аварга шалгаруулах тэмцээн 2007 оны 7 сарын 7-ноос 29-ний хооронд зохион байгуулагджээ. Түүхэндээ анх удаа дөрвөн улсад явагдсан байна: Индонез, Малайз, Тайланд, Вьетнам. Тэмцээний шувтаргын тоглолтод Иракийн шигшээ баг Саудын Арабын багийг 1-0 харьцаатайгаар буулган авч, анх удаа тивийн аварга цолд хүрчээ. Ийнхүү Иракийн шигшээ баг Азийн Хөлбөмбөгийн Холбоог төлөөлөн 2009 оны Конфедерацийн цомд оролцох эрхтэй болсон юм. Азийн АШТ 1956 оноос хойш 4 жил тутам зохиогдож ирсэн бөгөөд өмнөх тэмцээн нь 2004 онд БНХАУ-д зохиогджээ. Гэвч зуны олимп болон Европын АШТ-үүд нэг жилд зохиогддог тул АХБХ тэдгээрээс зөрүүлэхийн тулд 2007 онд тус тэмцээнийг зохион явуулахаар муж) оршино. Ойролцоогоор 140км2 талбайтай. Тус буланд Керади арлууд оршино. Тарантогийн булангийн эрэг хавийн нутаг нь эрт цагт Их Грек гэгддэг байсан бөгөөд грекчүүд олноороо оршин сууж өөрсдийн хот-улсаа байгуулан амьдарч байсан түүхтэй. Тарантум буюу одоогийн Таранто хотоос эхлэн Кротонус (одоогийн Кротоне) зэрэг олон колони хот-улсууд хөгжин цэцэглэж байсан хүний багийн ахлагч байв. АЛГОЛ хэлний хөгжүүлэлтэд хувь нэмрээ оруулж, Бэкус Нормал Форм буюу Бэкус-Наур Форм хэмээн нэрлэгдсэн програмчилж болдог хэлний өгүүлбэрзүйг тодорхойлох загвар тэмдэглэгээг зохиосон (1959). Тэрээр 1977 онд Тюрингийн нэрэмжит шагнал Тарантогийн булан (Италиар Golfo di Taranto; Латинаар Sinus Tarentinus) нь Газар дундын тэнгис, Ионы тэнгисийн нэг хэсэг бөгөөд Италийн хойгийн өмнөд эрэгтэй залгах булан юм. Италийн Таранто хотын нэрээр нэрлэгдсэн. 3 талаараа эх газраар хүрээлэгдсэн бөгөөд зүүн талд нь Салентогийн хойг (Пулиа муж), баруун талд нь Калабрийн хойг (Калабриа Жон Варнер Бэкус (Англи: John Warner Backus) (1924.12.03-нд АНУ, Пенсилвани, Филаделфиад төрсөн)",243,Synthetic,data_augmentation,,
