language,title,text,token_count,category,source
bg,Synthetic_bg_14,"Бежанският лагер е такъв лагер, който е изграден от правителството или от неправителствени организации (като например Международния комитет на Червения кръст), за да приема бежанци. Стотици хиляди и дори милиони хора могат да живеят в един бежански лагер. Обикновено бежанските лагери появява в дома им. Свикнали да живеят без баща, те са изградили силна връзка помежду си. След като получава разрешение от майка им, мъжът ги взима на кратко пътуване. Първоначалното вдъхновение избледнява, заменено от натрупващо се напрежение от отчаяните опити на родителя, да се реабилитира за дългото си отсъствие. == конкубина и по-късно третата съпруга на Хилперих I. Хилперих се разделя през 565/567 г. с Аудовера и се жени през 567 г. за Галсвинта, дъщеря на вестготския крал Атанагилд и сестра на Брунхилда, съпругата на брат му Сигиберт I. Децата на Аудовера и Хилперих I са: Теодеберт († 573), генерал Завръщане (на руски: Возвращение) е руски драматичен филм от 2003 година на режисьора Андрей Звягинцев, носител на награда Златен лъв от кинофестивала във Венеция. == Сюжет == Животът на двама братя коренно се променя, в денят, когато баща им, когото не са виждали никога през живота си, съвсем неочаквано се се изграждат за да покрият основните човешки нужди на настанените в тях за кратък период от време. Когато връщането на бежанците по родните места е блокирано (примерно от гражданска война), може да възникне хуманитарна",225,Synthetic,data_augmentation
bg,Synthetic_bg_15,"Санита́рен кордо́н (от френски: cordon sanitaire) е система от мерки, предотвратяващи разпространението на идеология, смятана за нежелана или опасна. Първоначално използвано в медицината, понятието ""санитарен кордон“ е въведено в политиката през 1919 година, когато френският министър-председател Жорж Клемансо В парка живеят 3 вида прилепи и 20 вида морски птици. Сред растителния свят има много по-голямо разнообразие. Паркът е обявен за национален парк от Конгреса на САЩ със закон 100 - 571 от 31 октомври 1988 година. Поради специфичното си местоположение между екватора и Тропика на Козирога климатът му Москва на Хъдсън (на английски: Moscow on the Hudson) е американска драматична комедия от 1984 година. Режисьор на филма е Пол Мазурски. == Сюжет == Действието му се развива по време на Студената война. Владимир Иванов, руски саксофонист, получава рядката възможност за това време да замине на турне в Ню Националният парк ""Американска Самоа“ (на английски: National Park of American Samoa) е национален парк в САЩ. Намира се на територията на Американска Самоа на 3 отделни острова:Tutuila, Ofu-Olosega, Ta‘ū. Има коралов риф и е разположен на територия от 36 квадратни километра, от които 32,3 km2 суша и 10,3 km2 вода. призовава за превръщане на източноевропейските страни в преграда пред разпространението на комунизма от Русия. От края на XX век терминът се използва за изолирането от участие в управляващи коалиции на крайнолеви, или крайнодесни партии в различни европейски страни. Йорк заедно с цирка, в който работи. Неговият приятел, Анатолий, който е клоун в същия цирк, цял живот мечтае да избяга на Запад, но в последния",252,Synthetic,data_augmentation
bg,Synthetic_bg_16,"с бакалавърска степен по морско инженерство и звание лейтенант. През 1990 г. получава магистърска степен по авиационни системи от Космическия институт в Тенеси. == Военна кариера == Доминик Гори постъпва на служба в USN веднага след дипломирането си през 1979 г. След завършване на школа за пилоти през 1981 г. непреки постъпления идват от правителствата на държавите-партньори в програмата, както и от фондации, корпорации и приемните институции както във, така и извън Щатите. През 1993 година е учредена и Фулбрайтова награда за международно разбирателство, която се присъжда от Асоциация ""Фулбрайт“ на личности с изключителен принос за сближаването и по-доброто разбирателство служба; Медал за похвална служба; Въздушен медал (2); Медал за похвала на USN (2); Медал на НАСА за участие в космически полет (3). == Източници == Astronaut's mom, family brace for Endeavour liftoff - Space Programs, Seminole County, NASA - OrlandoSentinel.com == Външни препратки == NASA Biography Spacefacts biography of започва да лети на щурмовак A-7E Corsair II. До 1983 г. е в състава на атакуваща ескадрила 46, базирана на самолетоносача USS America (CV-66). През 1983 г. преминава курс на обучение на новия изтребител F-18 Hornet. До 1986 г. е в състава на бойна ескадрила 132 (VFA-132), базирана на самолетоносача ""Фулбрайт“ (на английски: Fulbright Program), включваща и Програмата ""Фулбрайт-Хейс“, е програма за висококонкурентни, основани на постиженията стипендии за международен обмен на студенти, учени, преподаватели, професионалисти и хора на изкуството, основана през 1946 година от американския сенатор Джеймс Уилям Фулбрайт. По",240,Synthetic,data_augmentation
bg,Synthetic_bg_17,"към финала той побеждава Стивън Хендри с 5 на 3 фрейма, Рони О'Съливан с 5 на 4 и Стив Дейвис с 6 на 3, за да се изправи на финала срещу абсолютния квалификант Андрю Хигинсън. В този мач Робъртсън повежда с 6 на 2, но след това Хигинсън успява да е на 17 години той достига до третия квалификационен кръг на световното първенство. През юли 2003 г. Нийл Робъртсън става победител в Младежкото световно първенство по снукър в Нова Зеландия. Това му печели правото да участва в основната ранглиста. Световен шампион през 2010 г. През 2005 г. Робъртсън за пръв Марк Уилямс с 9 - 7 фрейма. Това е трета ранкинг титла за австралиеца! Късмет за Робъртсън е липсата от турнира на звездите Джон Хигинс, Стив Дейвис, Марк Селби и Дин Джънхуй. На 3. Май 2010 Робъртсън спечели Световното първенство за първи път в кариерата си. На 12. Май 2010 ФК Похроние (на словашки: Futbalový klub Pohronie Žiar nad Hronom Dolná Ždaňa) е словашки професионален футболен отбор от град Жяр над Гроном. За пръв път след основаването си ще играе във Висшата дивизия на Словакия през сезон 2019/20. == История == На 1 юни 2012 година, два тима решават да Спрингфилд, Вирджиния. Псевдонимът ѝ е комбинация от Джена Хейз и второто ѝ име (Ейнджъл). Определя се като пансексуална и с небинарен пол. От 2014 до 2015 г. има връзка с манекенката Айърланд Болдуин, дъщерята на Алек Болдуин и Ким Бейсинджър. доведе резултата до 6 на 8 в своя полза, правейки пълен обрат. В крайна сметка Нийл Робъртсън успява да спечели мача с 9 на 8 фрейма. Нийл Робъртсън печели първото издание на Първенството на Бахрейн (снукър) през 2008 г. след блестяща игра през целия",284,Synthetic,data_augmentation
bg,Synthetic_bg_18,"Леонид Денисович Кизим (на украински: Леонид Денисович Кизим; на руски: Леонид Денисович Кизим) е украински съветски космонавт. Той е роден на 5 август 1941 г. в Красний Лиман, Донецка област. През 1963 г. завършва Черниговското висше военно авиационно училище. Служи в съветските военновъздушни сили. През 1965 г. е зачислен в г. е отличен с ""ордена Александър-Невски“ и участва също в първата подялба на Полша през 1772 г. затова получава пруския орден Черен орел. През късното лято на 1779 г. по здравословни причини той се отказва от службата си посланик. Крал Фридрих II го номинира на оберхофмаршал. Освен това той е и Союз Т-15 до Мир и Салют-7 (13 март - 16 юли 1986), като прекарва в космоса общо 374 дни 17 часа и 56 минути. Достига до званието генерал-полковник и на два пъти е удостояван с отличието Герой на Съветския съюз. Леонид Кизим умира в Москва на 14 юни 2010 Целе), сестра на граф Карл Фридрих Вилхелм фон Шлипенбах (1768 - 1839); родители на Вилхелм фон Золмс-Зоненвалде (1787 - 1859) син (* 1756) Фридерика Луиза Шарлота графиня фон Золмс-Зоненвалде (* 5 декември 1759, Берлин; † 22 декември 1811, Зуков), ∞ на 29 юни 1777 г. в Берлин за Георг Леополд Блументал (1701 - 1761). Те имат три деца: Кристиан Вилхелм Карл Лудвиг Емил Александер граф фон Золмс-Зоненвалде-Поух (* 13 март/ноември 1755/1756, Берлин; † 14 август 1799, Зуков), ∞ на 16 ноември 1784 г. в Шьонермарк за графиня Фридерика Кристиана Елизабет фон Шлипенбах (* 18 май 1767; † 5 февруари 1843, син на граф Ото Вилхелм фон Золмс-Зоненвалде (1701 - 1737), камерхер в Курфюрство Саксония, и съпругата му",267,Synthetic,data_augmentation
bg,Synthetic_bg_19,"му на 2 февруари 1353 г. Карл IV иска ръката на Анна Швайдницка. Преговорите се водят през 1353 г. в Хофбург, Виена. Нейният чичо Лайош I Велики поддържа тази връзка. На 27 май 1353 г. Анна (на 14 години) се омъжва за Карл IV (на 37 години) от Люксембургската династия. Анна Швайдницка (на немски: Anna von Schweidnitz, на чешки: Anna Svídnická, на полски: Anna świdnicka; * 1339; † 11 юли 1362, Прага) е по рождение принцеса на Швидница-Явор от рода на Пястите. Тя е третата съпруга на император Карл IV и кралица на Бохемия (1353 - 1362), германска кралица (9 касета със запис на неговия глас. В отговор Кашпировски заплашва, че за необоснованата проверка може дистанционно да предизвика различни изменения в организма на служителите на милицията и на прокуратурата, но няма източници да е осъществил това свое намерение. == Политическа дейност == През 1993 г. е избран в Държавната дума По време на тези телемостове демонстрира дистанционно обезболяване на 2 операции на коремната кухина, както и други сензационни демонстрации върху доброволци. В продължение на три години, от 1990 до 1993 г., в Полша той е водещ на предаването ""Телевизионната клиника на д-р Кашпировски“ и е удостоен с полската телевизионна награда е коронована за императрица на Свещената Римска империя. Анна е първата кралица на Бохемия, помазана за императрица.",217,Synthetic,data_augmentation
bg,Synthetic_bg_20,"Монетите са с номинал от 1, 2, 5, 10, 20 и 50 липа, както и от 1,2 и 5 куни. Те са издадени в два варианта: единият с имена на растения или животни на хърватски език (през нечетните години), а другият с имена на растения или животни на латински език с еврото на 1 януари 2023 г., след като са изпълнени предпоставките, тъй като първоначалната прогноза за стандартните четири години след присъединяването към Европейския съюз се оказва твърде кратка. === Банкноти === Банкнотите са с деноминация от 5, 10, 20, 50, 100, 200, 500 и 1000 куни. === Монети === Покъщнина или традиционна покъщнина е важна съставна част от интериора на българската къща. Представлява съвкупността от всички предмети, задоволяващи нуждите на домакинството. Социално-икономическият подем през Възраждането се отразява и върху вътрешната уредба на традиционната българска къща. Краят на XIX и началото на XX век е преход към съвременното жилище, уредбата когато тя, заедно с парите на комунистическите партизани, изчезва със създаването на Социалистическа федеративна република Югославия. Настоящата куна е въведена на 30 май 1994 година, слагайки началото на преходния период от хърватски динар към куна, който приключва на 31 декември 1994 година с обменен курс 1 куна = 1000 динара. е използва, тъй като Хърватия я заменя с еврото на 1 януари 2023 г. Всички хърватски банкови сметки и кредитни карти автоматично са преобразувани в евро и куните в брой могат да се обменят за евро. == История == По времето на Римската империя в провинциите на Горна и Долна надписа",251,Synthetic,data_augmentation
mk,Synthetic_mk_1,"текстови од Википедија, слики од Панорамио, истражувања од National Geographic, исто така и приказ на патиштата и државните граници, а од најновата верзија достапно е и улично гледање на градовите во некои држави (street view), како и 3D приказ на згради. (само некои згради во светот ја имаат таа опција.) се бореле храбро и ги победиле. Лакедемонците, сфаќајќи дека да победат жени би бил завиден успех, додека поразот би значел срамна катастрофа, отстапиле. Според Павзаниј, во слава на херојската победа против спартанската војска, во Аргос имало статуа во предниот дел на храмот на Афродита посветен на Телесила. Статуата прикажувала жена ""Diodorus of Sicily“. Livius Articles on Ancient History. Архивирано од изворникот на 2011-12-29. Посетено на 2008-10-08.CS1-одржување: датумски формат (link) Pearse, Roger (2007). ""Diodorus Siculus: the manuscripts of the 'Bibliotheca Historica“. Посетено на 2008-10-08. Siculus, Diodorus; C.H. Oldfather (Translator). ""Library“. Perseus Digital Library. стр. Books 9-17 only. Посетено на 2008-10-08. Siculus, која во раката држи шлем, во кој гледа занесено, и книги кои и лежат кај нозете. Фестивалот Хибристика или Ендиматиа, во кој мажите и жените разменувале облека, исто така го славел хероизмот на своите женски сонародници. Сепак, статуата видена од Павзаниј можеби не била посветена на Телесила; таа подеднакво би автори од чии дела црпел информации се: Хекат од Абдера, Ктесиј од Книд, Ефор, Теопомп, Хиеронимиј од Кардиа, Дури од Самос, Дијлус, Филист, Тимиј, Полибиј и Посидониј. == Литература == Ambaglio, Dino, Franca Landucci Gattinoni and Luigi Bravi. Diodoro Siculo: Biblioteca storica: commento storico: introduzione generale. Storia. Ricerche. Milano: V&P, Wesseling (Editor); L. Rhodoman; G. Heyn; N. Eyring (1798). Bibliothecae Historicae Libri Qui Supersunt: Nova Editio (старогрчки и латински). Argentorati: Societas Bipontina.CS1-одржување: повеќе имиња: список на автори (link) Downloadable Google Books. == Надворешни врски == www.theoi.com Книги 4-6 (англиски) www.perseus.tufts.edu Книги 9-17 (англиски) books.google.com Историска библиотека (англиски) Lendering, Jona (1996-2008). Телесила (грчки:. Τελέσιλλα; ет 510 п.н.е.) била грчка поетеса, родена во Аргос. == Историја == Кога била болна, Телесила отишла кај Питија да се консултира за своето здравје, а таа ѝ рекла: ""τὰς Μούσας θεραπεύειν“, што значи ""служи им на музите“ и така Телесила се посветила на поезијата. Кога Клеомен, по неговата смрт сè до 302 п.н.е. Во третото поглавје, книга 18-40, се опфатена историските настани од времето на распадот на Македонската Империја па сè до 60 п.н.е. или почетокот на Галската војна на Јулиј Цезар. Диодор го одбрал името ""Bibliotheca"" бидејќи тој направил збирен преглед од повеќе извори. Идентификувани",400,Synthetic,data_augmentation
mk,Synthetic_mk_2,"војна се собираат во Венеција. јули - Јован Безземниот ја спасува неговата мајка, Елеонора Аквитанска, од заробување од страна на бунтовничките сили на Артур I, војводата од Бретања. 27 јули - Битка кај Басијан: Грузијците ги поразуваат Селуџиците. 1 август - Артур I, војводата од Бретања е заробен во Миребо, на Ганидите од Балеарските Острови. Основан е Ливонското братство на мечот, за поддршка на крстоносна војна против жителите на Средновековна Ливонија. Папа Инокентиј III го потврдува своето право да го оцени и круниса Светиот римски цар, во писмото до Бертхолд V, војвода од Церинген. Данците започнуваат крстоносна војна во Финска, специјалните ролери кои се високи до скочниот зглоб. хокеј на ролери е дисциплина со слични правила како хокејот на мраз. акробатското возење ролери опфаќа изведување скокови преку пречки, скали, греди и на полукружен терен. ументичкото возење ролери е слично на уметничкото Инокентиј III, што довело до Катарска крстоносна војна. 31 јануари - Битка кај Лена: Инфериорните шведски сили ги поразиле Данците, а кралот Сверкер II Шведски е сменет како крал на Шведска. Тој е наследен од неговиот соперник Ерик Х Шведски. 24 март - Папа Инокентиј III ја става Англија под е вршено од повеќе истражувачи, па поради тоа е вклучен и во други познати збирки според различн критериуми на поделба. Така, во Каталогот на најважните галаксии (PGC), објектот се среќава со ознаката . == Поврзано == Список на IC објекти (1-500); Индекс-каталог; Береникина Коса (соѕвездие). == Користена литература == Vorontsov-Velyaminov, местото на нејзината територија се основани неколку византиски наследни држави како Епирското Деспотство и Трапезунтското Царство. Бонифациј Монфератски, водач на Четвртата крстоносна војна, го основа Солунското Кралство. Писмото на францускиот теолог Амалрик да Бене го осудува Паризскиот универзитет и Папа Инокентиј III. Цар Калојан е признаен како цар на Бугарија Византискиот цар Алексиј IV Ангел е соборен во од престолот. 5 февруари - Алексиј V Дука е прогласен за византиски цар. 13 април - Четврта крстоносна војна: Крстоносците го освојуваат Цариград. Градот е изложен на големи грабежи кои траат три дена. Силите на Република Венеција ги ограбуваат античките статуи кои трговски град во Англија, ја добива својата прва повелба. Папа Инокентиј III го поддржува Филип Швапски како претендент за Цар на Светото Римско Царство, за разлика од неговата претходна поддршка за Отон IV. Откриен е првиот доказ за принудени заеми во Венеција. Оваа техника станува главен елемент на јавните финансии која ја води архиепископот Андерс Сонсен и неговиот брат. === 1203 === 16 април - Филип II влегува во Руан, што доведува до обединување на Нормандија и Франција според Парискиот договор. Вилијам де Брасо станува чувар на Артур I, војвода од Бретања и веројатно е одговорен за неговата смрт. Династија денеска се познати како Коњите на Свети Марко. 16 мај - Болдвин I е крунисан од цар на Латинското Царство од страна на членовите на учесниците во Четвртата крстоносна војна. Теодор I Ласкарис побегнува во Никеја по падот на Цариград и го воспоставува Никејското Царство. Византија престанува да постои. На од страна на Папа Инокентиј III. Валдемар II Дански е признаен како крал во Норвешка. Анже и Нормандија се окупирани од Филип. Херман I Тириншки е наследен од Филип Швапски. Каналските Острови на Гернзи и Џерси решаваат да останат со англиската круна, откако Нормандија е вратена од Филип II. ===",541,Synthetic,data_augmentation
mk,Synthetic_mk_3,"Ривалството може да се проследи наназад во сезоната 1989/1990 и мечот во Скопје, помеѓу ФК Вардар и Црвена Звезда од Белград. Дошло до конфликт меѓу ""скопјани“ и неколку битолчани кои отишле да навиваат за Вардар, кој во тоа време бил најпопуларниот македонски фудбалски клуб во поранешна Југославија. На 5 август автори на фразата."" == Есејот на Керол Ханиш == Керол Ханиш имаше за цел да ја побие идејата дека сексот, изгледот, абортусот, детската заштита, како и поделбата на трудот во домаќинство биле само лични проблеми без политичко значење. За да се спротивстават на овие и други прашања, таа ги повика политички проблеми. Нема лични решенија во ова време. Постои само колективна акција за колективно решение. Есејот е објавен под наслов Личното е Политичко, во Белешки од Втората Година: Женското Ослободување во 1970. Авторот на есејот смета дека Шуламит Фајрстоун и Ана Коедт, уредниците на книгата, му го дале на есејот Личното е политичко е политички аргумент користен како слоган на студентското движење и вториот бран на феминизмот од крајот на 1960-тите. Тој ја истакна поврзаноста на личното искуство и поголемите социјални и политички структури. Во контекст на феминистичкото движење на 1960-тите и 1970-тите години, тоа беше предизвик за потесното семејство. Вечно дерби, познато и како Македонско дерби или Дерби на Македонија - името дадено на натпреварите помеѓу двата најпопуларни клуба од Македонија, скопскиот ФК Вардар и битолскиот ФК Пелистер, поддржани од Комити Запад и Чкембари соодветно, при што навивачите на моменти неславно се занимаваат со хулиганство за време на дербито. 1990 година во Битола се сретнале Пелистер и Вардар во југословенската втора лига и се случил првиот инцидент. Од тој ден, започнало големото ривалство меѓу Комити и Чкембари со тоа што натпреварот Вардар - Пелистер станал вечното дерби на Македонија. Сепак, ривалството најмногу се игра на трибини, а не толку 6 Вардар играл во Втората лига таа сезона 7 Пелистер победил 3-2 на пенали. == Играчи кои постигнале гол за двата клуба во дербито == Дејан Блажевски (4 гола, 2 за Пелистер и 2 за Вардар) Саша Ќириќ (2 гола, 1 за Пелистер и 1 за Вардар) Миле Димов (2 враќа душите на грешниците на Земјата. Освен тоа, Левијатан се појавува како демон и во мандаизмот и во манихеизмот. Левијатан конкретно е спомнат шестпати во Танахот, во Јов 3:8, Јов 40:25-41:26, Псалм 74:14, Псалм 104:26 и двапати во Исаија 27:1. == Надворешни врски == Јов 3 Putting God on Trial",400,Synthetic,data_augmentation
mk,Synthetic_mk_4,"култура на духот. Римскиот филозоф Кикерон (Цицерон) сметал дека како што земјата не може да даде плод без обработка така и духот не може без филозофијата. Според него, обработката на духот претставува всушност филозофијата. Во Средниот век се сретнуваме со религиозното значење на културата во вид на религиски култ. Сепак, која ја создава културата, а не поединецот. Најрепрезентативна личност на функционализмот, а воедно и негов основач е Бронислав Малиновски. Со текот на времето еволуционистичката поттеорија започнува да старее и уште во времето на Лесли Вајт се појавува нов поим поимот на функцијата. Овој поим пошироко е разработен од Малиновски. Имено, се во директна врска со наградите или санкциите; обичаи и морал - непишани, но прифатени правила на однесување од мнозинството на припадници на една култура. Исто така, едни од обележјата на културата се следниве: 1) културата е створена - тоа значи дека се ствара од меѓусебната врска на три независни Малиновски го воведува поимот функција покрај битниот фенмен - човекот. Тој го поставува односот културна потреба функција. На пример театарот е своевидна институција каде човекот може да задоволи една културна потреба. Од друга страна пак културната потреба за гледање филм останува иако институцијата кино гасне. Функционалистите го воведуваат и поимот ја споредува со улица и нејзин дел (како на пр. градски блок). Потоа системот ја интерполира местоположбата на адресата во рамките на низата долж тој дел. == Други техники == Други начини на геокодирање: наоѓање на средишна точка на една парцела (плац), ако базата на ГИС има податоци за парцелата. Лидија Кочовска (Скопје, 1 јули 1975) - македонска пејачка. == Животопис == Лидија дипломирала на инструментот обоа на Музичката академија во Скопје. Доаѓа од семејство на музичари. Нејзината сестра Тања Кочовска е пејачка и глумица, и нејзините родители Невена и Панче се членови на латиноамериканскиот бенд Мањифико. Нејзиниот прв настап традиција кој е важен за културата и човековото битие. 2. Метафизичко-ирационалистичка теорија а) теорија на животните циклуси б)психоаналитичка теорија на културата == Одлики на културата == вредности - претставуваат прифатени верувања за правилното однесување во рамките на една култура; норми - пишани правила на однесување на членовите на општеството кои за комерцијални лиценци. OpenStreetMap - сосем бесплатно и слободно; ограничено покритие (јули 2010). == Поврзано == Геоозначување Геопронаоѓање Геоупатување Обратно геокодирање GPS-уред === Македонски === Спецификација за просторни податоци Архивирано на 11 ноември 2011 г. - Агенција за катастар на недвижности (АКН) (македонски) Пребарување на имотни парцели во Македонија Архивирано",400,Synthetic,data_augmentation
mk,Synthetic_mk_5,"учествувала на изборите на кои Села бил избран за пратеник во македонското Собрание. == Медицинска кариера == Што се однесува до неговата професионална кариера, тој по професија е лекар, специалист интернист. Започнал како специјализант работејќи во Црвениот крст, а потоа преминал во општата болница во Струга. Со запливувањето во политичките (јап. Шоринји) и тука не само што ја основал Зен-будизам, него и монасите ги упатил во посебни телесни вежби како би ги издржале долгите медитирања. Настанал т.н шаолински кунг фу (правилно транскрибирано кванфа, јап. кемпо), од кој се развиле најголем број на кинески боречки вештини. Бидејќи и каратето знае за пишува 空手,односно празна рака. Новите букви исто така се читале кара-те и се одговарале исто, т.е да се бори главно со празни, голи раце без оружје. === Потекло === Легендите кажуваат, дека во 6. веку будистичкиот монах Таиши Бодидарма од Канчи Пурама во јужна Индија дошол во кинескиот манастир Шаолин било многу тешко да се спротивстават со таквото оружје на еден усовршен и добро наоружан ратник. Поради тоа се развила во окинава-те и кобудо, кои тогаш заедно, поврзано се училе, максимално да не бидне погоден, истовремено искористи ретке могућности које би се нудиле, да се противник са једним ударцем усмрти. неки ратник на коњу јахао кроз село, једном напредном борцу окинава-теа било је могуће, да у правом тренутку потрчи преко једне дрвене рампе и ратника шутне с коња (јоко тоби гери). Вероватност да би овакав напад успео била је релативно мала, али ипак једна шанса у једној иначе више безнадежној Сацума (Сатсума)-клан го заземал риукиу островот, и неговот намесник на Окинава, Шимацу, ја заострил забраната со оружје во таква мера, што носењето на какво било оружје, па и церемонијалните, било строго казнувало. Оваа забрана за носење на оружје се нарекувало катанагари, што би значело ""лов на мечеви“. Мечеви, ками, ножеви и сите остри алатки биле систематски забранети. Се одело сè до тоа, да во едно село се признавал само еден едини нож, со конец врзан за селскиот бунар (или на друго централно место) и строго зачуван. Заострената забрана на оружје требало да ги прекине немирите и наоружаниот отпор против новите на Американците и земјите од Азија. === Име === Карате(јапански = празна рака), порано се викало само карате, и така се и ден денеска најчесто користи. Додатакот до се додава поради истакнување на филозофијата на каратето и неговото значење како и во животниот пат. До триесеттите години во 20. век ги обврзал сите локални кнезови на трајно присуство во својот дворец во Шури - овој начин на контрола подоцна го преземал јапонски токугава-шогуни. Поради забрана на оружје, боречката вештина окинава-те станувала сè поомилена и многу негови мајстори патувале за Кина да се усовршат во кванфау (кунгфу). Во 1609 година јапонскиот истражување спроведено од Паломарската опсерваторија во 1958 година, каде што се споменува во групата под број 1361. == Поврзано == Список на NGC објекти (4501-5000); Нов општ каталог; Водна Змија (соѕвездие). == Користена литература == Sulentic, Jack W., and William G. Tifft, ""The Revised New General Catalogue of Nonstellar Astronomical неки ратник на коњу јахао кроз село, једном напредном борцу окинава-теа било је могуће, да у правом тренутку потрчи преко једне дрвене",522,Synthetic,data_augmentation
mk,Synthetic_mk_6,"1825 г. Во тоа време Коул, како Англичанец, бил едиствениот уметник кого го привелекувале есенските бои на пределот. Нешто подоцна, неговиот близок другар Ашер Дјуранд се истакнал како важен деец на школата. Важна улога во популаризацијата на школата одиграло чествувањето на нацијата, природата и имотот, иако самите уметници имале неповолно пароброд по реката Хадсон есента 1825 г, истата година кога е отворен каналот Ири, најпрвин запирајќи во Вест Поинт, а потоа во Катскил. Продолжил пеш, планинарејќи поисточните планини Катскил во Њујорк и таму ги насликал првите предели од подрачјето. Првиот критичен осврт на делото излегол во Њујорк ивнинг пост во Movement, 1850-1875: Paintings, Drawings, Photographs. National Gallery of Art, Washington, D.C., 1980. ISBN 9780064389402. OCLC 5706999. == Надворешни врски == Школата на реката Хадсон - Американска ликовна галерија (англиски) Школата на реката Хадсон - Ликовен музеј ""Метрополитен“ (англиски) Школата на реката Хадсон - Служба за национални паркови на САД (англиски) делеле и тогашните книжевници како Хенри Дејвид Торо и Ралф Валдо Емерсон. Неколку сликари биле членови на Диселдорфската школа, а пак други биле воспитаници на германскиот сликар Паул Вебер. Иако нештата во сликите се верно прикажани, многу сцени се всушност спој од повеќе глетки. Собирајќи материјал за сликање, уметниците оделе око изнесува 13,1 m, а оној во рамките на интервалот од минималната до максималната честота 14,1 m, додека површинскиот сјај изнесува 13,8 m/лм2. NGC 7319 има привидни димензии од 1,4' х 1,1'. === Астрономски податоци === Објектот е од епохата Ј2000.0. Неговата ректасцензија, односно аголот измерен меѓу еклиптиката и небесниот екватор со теме во пролетната точка, изнесува 22 ч 36 м 3,5 с, а неговата деклинација, односно висината на лакот на тој агол, +33° 58' 35"""". Положбениот агол на објектот е во износ од 52°. == Други поделби == Проучување на NGC 7319 е вршено од повеќе истражувачи, па поради NGC 7319 - спирална галаксија во соѕвездието Пегаз, заведена во Новиот општ каталог на длабоконебесни тела. Објектот бил предмет и на други истражувања, па освен како NGC 7319 се споменува и како UGC 12102, MCG 6-49-41, CGCG 514-64, IRAS 22337+3342, NPM1G +33.0466, HCG 92C, Arp 319, VV 288, Stephan's quintet. и возвишеност. Уметниците од оваа школа сметале дека природата на американскиот предел е неизречиво отелотворение на Бога, иако самите се разликувале по длабочината на духовното убедување. За инспирација им послужиле европските мајстори како Клод Лорен, Џон Констабл и Вилијам Тарнер, а нивната длабока почит кон природните убавини на",398,Synthetic,data_augmentation
